"통계분류","항목","단위","2016 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"사별/이혼/기타","PC방","",".1",".1",".2","0",".2","",
"사별/이혼/기타","미용관리실","",".6",".8","1.1","1.4","1","1",
"사별/이혼/기타","캠핑장","",".1",".2","",".1",".2",".2",
"사별/이혼/기타","기타실내체육시설","","","0","1.2",".6",".7",".3",
"사별/이혼/기타","골프장","",".2",".1",".2",".1",".4",".2",
"사별/이혼/기타","주민자치센터","","2.6","2.7","2.2",".6",".5","3.5",
"사별/이혼/기타","주제공원","",".4","1.1",".5","1.4","1.2","1",
"사별/이혼/기타","노인복지회관","","6.8","8.7","4.2","2.3","2.5","4",
"사별/이혼/기타","수영장","",".6","1.4","1.6",".8",".3",".7",
"사별/이혼/기타","대형서점","","0","0",".3",".3",".2",".1",
"사별/이혼/기타","학교운동장","",".2",".9",".2",".9","1.1","1",
"사별/이혼/기타","국민체육센터","",".4","1.1",".3","1",".1",".4",
"사별/이혼/기타","찜질방","","1.3","1.7","1.2",".5",".2","1.2",
"사별/이혼/기타","생활문화센터","",".8","1",".3",".4","",".5",
"사별/이혼/기타","공연장","",".3",".5",".5","",".1",".4",
"사별/이혼/기타","골프연습장","","0",".3",".3",".3",".7",".3",
"사별/이혼/기타","운동경기장","",".5",".4",".5",".4",".7","",
"사별/이혼/기타","당구장","",".3",".4",".5",".5",".1",".7",
"사별/이혼/기타","노래방","",".2",".6",".1",".3",".1",".2",
"사별/이혼/기타","학원","","0","0",".1",".2",".1",".1",
"사별/이혼/기타","사설문화센터","",".7",".2",".7","0",".1",".2",
"사별/이혼/기타","기타실외체육시설","","","0",".3",".6","1","",
"사별/이혼/기타","낚시터","","1.1",".9",".8",".7",".4",".5",
"사별/이혼/기타","역사/문화유적지","",".9",".3",".7","1",".8",".1",
"사별/이혼/기타","삼림욕장","",".5",".1",".2",".1",".3",".4",
"사별/이혼/기타","유원지","",".5",".7",".4",".4",".1",".2",
"사별/이혼/기타","기타 실외공간","",".8",".6","2.2","2.1","2.1",".6",
"사별/이혼/기타","박물관","","0","0",".5",".1",".3",".5",
"사별/이혼/기타","전시관","",".1","0","","","",".1",
"사별/이혼/기타","테마파크","",".5",".1","","",".1",".1",
"사별/이혼/기타","사회복지관","",".8",".6","1.5",".2",".6",".9",
"사별/이혼/기타","해수욕장","",".2",".1",".2",".2",".1","",
"사별/이혼/기타","미술관","","0",".1","",".1","",".4",
"사별/이혼/기타","문예회관","",".1","0",".2","0","",".1",
"사별/이혼/기타","리조트","","0","0",".2","",".1",".1",
"사별/이혼/기타","복합 체육관","",".3",".4",".1",".2",".2","",
"사별/이혼/기타","오락장","",".1","0",".2","","",".1",
"사별/이혼/기타","복합문화거리","",".2",".1","","",".2","",
"사별/이혼/기타","문화의 집","","0","0",".4","","","",
"사별/이혼/기타","평생 학습관","",".2",".1",".5","","","",
"사별/이혼/기타","클럽","",".1",".1","",".1","","",
"사별/이혼/기타","식물원","","0","0","","","0",".2",
"사별/이혼/기타","기념관","","1.2",".1",".2","0","",".2",
"사별/이혼/기타","여성회관","","1.1",".6",".6","","",".2",
"사별/이혼/기타","만화방","","0","0","","","",".2",
"사별/이혼/기타","농어촌 복합 체육시설","","0","0",".2",".1",".1",".1",
"사별/이혼/기타","동물원","","0","0","","","","",
"사별/이혼/기타","청소년수련관","","0","0","",".3","0","",
"사별/이혼/기타","지방문화원","",".1","0","","","","",
"사별/이혼/기타","수족관","","0","0","","","",".1",
"사별/이혼/기타","경마/경정/경륜장","","0","0","","","","",
"사별/이혼/기타","농산어촌체험장","","0","0",".1","","","",
"사별/이혼/기타","스키장","","0","0","","","","",
"사별/이혼/기타","빙상경기장","","0","0","","0","","",
"사별/이혼/기타","커피숍","",".5","1.4","","","","",
"가구주","표본수","","5001","5482","6563","5073","5133","5163",
"가구주","아파트 내 (집주변) 공터","","9.8","7.1","11.7","14.6","19.8","14.6",
"가구주","카페","","","0","4.4","4.7","6.1","7.8",
"가구주","식당","","12.5","14.4","8.6","13.5","11.8","13.2",
"가구주","생활권 공원","","8","9.4","5.8","10.5","11.7","6.5",
"가구주","대형마트","","3.8","2.8","5.3","3.9","4.5","5.5",
"가구주","영화관","","2.9","4.2","7.9","2.2","1.4","3.4",
"가구주","헬스클럽","","4.1","4.8","4.2","3.8","2.7","3.1",
"가구주","재래시장","","2.1","2.8","2.6","3.1","4.5","3.3",
"가구주","쇼핑몰","","1.7","1.5","2.3","1.7","1.7","2.1",
"가구주","산","","6.5","6.1","3.9","4.3","5.2","4.2",
"가구주","기타 실내공간","","3.6","2.7",".4","2.2","3.2","2.1",
"가구주","마을회관","","3.5","2.5","3.3","2.3","1.2","2.8",
"가구주","목욕탕","","3.2","2.4","3.3","2.6","1","1.6",
"가구주","종교시설","","2.5","2.9","3.3","3","1.6","2.1",
"가구주","도서관","",".2",".2",".8",".2",".4",".7",
"가구주","학교시설","",".4",".4",".5",".2",".1",".2",
"가구주","PC방","",".9",".8","1.4",".6",".5",".5",
"가구주","미용관리실","",".4",".4",".7",".7",".5",".5",
"가구주","캠핑장","",".6",".9",".5",".9",".8","1.3",
"가구주","기타실내체육시설","","","0","1.8","1.2","1.1","1.2",
"가구주","골프장","",".8",".9",".8","1.1","1.2","1.9",
"가구주","주민자치센터","",".9","1.5","1.5",".5",".5","1.1",
"가구주","주제공원","","1.2","1.1",".7","1.3","1.4","1.3",
"가구주","노인복지회관","","1.6","2.5","1.4","1.1",".7","1.5",
"가구주","수영장","","1","1.6","1.2",".8",".7",".6",
"가구주","대형서점","",".2",".1",".5",".1",".2",".6",
"가구주","학교운동장","","1","1.7","1","1",".9",".7",
"가구주","국민체육센터","","1.3","2.3","1.4","1.2",".3",".9",
"가구주","찜질방","",".7",".5","1.3",".4",".3",".8",
"가구주","생활문화센터","",".4",".5",".4",".3","0",".8",
"가구주","공연장","",".5","1.4",".3",".2",".3",".6",
"가구주","골프연습장","","2.3","1.7",".7","1.4","1.5","1.4",
"가구주","운동경기장","","2.5","2.5","1.4","1.6","1.5",".8",
"가구주","당구장","","1.3","1.3","1.4","1.1",".6","1.2",
"가구주","노래방","",".7",".8",".7",".4",".3",".4",
"가구주","학원","",".1",".5",".4",".3",".4",".1",
"가구주","사설문화센터","",".5",".3",".4",".1",".1",".4",
"가구주","기타실외체육시설","","","0",".5",".9",".9",".7",
"가구주","낚시터","","1.6","2.3","1.6","1.2","1.1","1.1",
"가구주","역사/문화유적지","","1.3",".4","1","1.1",".6",".6",
"가구주","삼림욕장","",".5",".3",".4",".6",".6",".6",
"가구주","유원지","","1.6",".6",".5","1.4",".7",".6",
"가구주","기타 실외공간","","1.8","1","2.1","2.7","2.3",".6",
"가구주","박물관","",".3",".2",".5",".4",".3",".3",
"가구주","전시관","",".4","0",".2",".1",".1",".4",
"가구주","테마파크","","1.3",".6",".5",".2",".2",".3",
"가구주","사회복지관","",".3",".3",".7",".2",".3",".4",
"가구주","해수욕장","",".4",".2",".4",".4",".3",".4",
"가구주","미술관","",".1","0",".2",".1",".2",".4",
"가구주","문예회관","",".1",".2",".3",".2",".1",".3",
"가구주","리조트","",".3",".2",".4",".1",".3",".2",
"가구주","복합 체육관","","1","1.7",".3",".2",".3",".1",
"가구주","오락장","",".2",".1",".4","0",".1",".1",
"가구주","복합문화거리","",".2",".3",".2",".1",".2",".1",
"가구주","문화의 집","",".1",".1",".1","","0",".2",
"가구주","평생 학습관","",".4",".1",".4",".1","",".1",
"가구주","클럽","",".2",".1",".1",".1","",".2",
"가구주","식물원","",".1","0","0","0","0",".1",
"가구주","기념관","",".1","0",".3","0",".1",".1",
"가구주","여성회관","",".2",".1",".3","","","",
"가구주","만화방","","0","0","0",".1",".1",".1",
"가구주","농어촌 복합 체육시설","",".1",".2",".1",".1","0",".1",
"가구주","동물원","",".1","0","0",".1",".1","",
"가구주","청소년수련관","","0","0",".1",".1","0",".1",
"가구주","지방문화원","","0","0","",".1","",".1",
"가구주","수족관","","0","0","0",".1",".1","",
"가구주","경마/경정/경륜장","",".1","0","0","","",".1",
"가구주","농산어촌체험장","",".1",".1","0",".1","0","",
"가구주","스키장","",".1",".1","0","0","0","",
"가구주","빙상경기장","","0","0","0","0","0","",
"가구주","커피숍","","2.9","3.5","","","","",
"가구주 아님","표본수","","5601","5016","3497","5015","4916","4883",
"가구주 아님","아파트 내 (집주변) 공터","","7.9","5.5","9.9","11.5","18","11.1",
"가구주 아님","카페","","","0","7.4","11.6","12.3","15.1",
"가구주 아님","식당","","7","9.4","5.4","9.2","7.8","7.3",
"가구주 아님","생활권 공원","","5.9","5.5","4.7","7.7","9.7","5.3",
"가구주 아님","대형마트","","5","4.7","6.3","6","6","5.8",
"가구주 아님","영화관","","5.5","8.9","11.3","3.7","2.7","5.6",
"가구주 아님","헬스클럽","","3.6","5.2","4.3","4.3","2.9","3.9",
"가구주 아님","재래시장","","2.2","2.9","2.8","3.1","4.2","2.7",
"가구주 아님","쇼핑몰","","3.6","2.4","3.2","2.8","3.1","3.2",
"가구주 아님","산","","2.2","1.8","1.7","2.2","2.3","1.4",
"가구주 아님","기타 실내공간","","2.8","1.6",".3","1.5","2.6","2.4",
"가구주 아님","마을회관","","1.5","1.3","2.2","1.2",".6","1.4",
"가구주 아님","목욕탕","","3.4","2.3","2.9","2.1","1","2.3",
"가구주 아님","종교시설","","3.1","3.8","3.9","2.5","1.4","1.7",
"가구주 아님","도서관","","1.3","1.6","1.6","1.2",".9","2.1",
"가구주 아님","학교시설","","2.8","2.3","2.5","1.8","1.5","2.5",
"가구주 아님","PC방","","2.6","4.3","3","3.4","2.5","2.1",
"가구주 아님","미용관리실","",".7","1.1","1.6","1",".9","1.8",
"가구주 아님","캠핑장","",".9",".2",".2",".6",".8","1",
"가구주 아님","기타실내체육시설","","","0","1.9","1.6","1.5","1",
"가구주 아님","골프장","",".2",".2",".2",".2",".3",".4",
"가구주 아님","주민자치센터","","1.8","1.2","1.5",".7",".3","1",
"가구주 아님","주제공원","",".5",".5",".6",".9","1.4",".8",
"가구주 아님","노인복지회관","","1","1.3",".7",".4",".3",".6",
"가구주 아님","수영장","","2.2","1.8",".9","1.1",".8","1.3",
"가구주 아님","대형서점","",".2",".2",".5",".1",".4","1.2",
"가구주 아님","학교운동장","","2.4","1.9","1.4","1.3","1.3","1.1",
"가구주 아님","국민체육센터","","1.9","1.9","1.2","1.1",".5",".9",
"가구주 아님","찜질방","","1.1",".9","1.4",".5",".5",".9",
"가구주 아님","생활문화센터","",".7",".8",".9",".3",".1",".7",
"가구주 아님","공연장","","1","1.6",".2",".4",".3",".8",
"가구주 아님","골프연습장","",".3",".3",".1",".4",".2",".2",
"가구주 아님","운동경기장","","1.5","1.9","1.1","1.2","1.1",".6",
"가구주 아님","당구장","",".8",".6",".5",".5",".2",".2",
"가구주 아님","노래방","",".9","1.2","1","1",".3",".8",
"가구주 아님","학원","","1.4","2.1",".8","1","1.1","1",
"가구주 아님","사설문화센터","",".7",".7",".2",".4",".3",".7",
"가구주 아님","기타실외체육시설","","","0",".2",".5",".8",".4",
"가구주 아님","낚시터","",".3",".1",".3",".1",".3",".1",
"가구주 아님","역사/문화유적지","",".8",".6",".8","1.3",".7",".5",
"가구주 아님","삼림욕장","",".5",".2",".1",".2",".3",".4",
"가구주 아님","유원지","","1.4",".5",".8","1.1",".7",".4",
"가구주 아님","기타 실외공간","","1",".3","1.5","1.7","1.6",".4",
"가구주 아님","박물관","",".6",".4",".5",".4",".3",".5",
"가구주 아님","전시관","",".2",".1",".1",".3",".3",".4",
"가구주 아님","테마파크","",".9",".5",".2",".5",".3",".5",
"가구주 아님","사회복지관","",".3",".5",".7",".3",".2",".3",
"가구주 아님","해수욕장","",".5",".1",".6",".5",".2",".4",
"가구주 아님","미술관","",".1",".2","0",".1",".3",".3",
"가구주 아님","문예회관","",".2",".3",".2",".2",".1",".2",
"가구주 아님","리조트","",".1","0",".3","0",".1",".3",
"가구주 아님","복합 체육관","","1","1.4",".6",".6",".4",".2",
"가구주 아님","오락장","",".1","0",".1",".1",".1",".3",
"가구주 아님","복합문화거리","",".9","1.2","1.6",".6",".3",".2",
"가구주 아님","문화의 집","",".2",".1","0","0","",".2",
"가구주 아님","평생 학습관","",".1",".3",".4",".2",".1",".2",
"가구주 아님","클럽","",".1",".1",".1","0","",".1",
"가구주 아님","식물원","",".1",".1",".1",".1",".2",".2",
"가구주 아님","기념관","",".1","0",".1","0","0",".2",
"가구주 아님","여성회관","",".5",".3",".6",".1",".1",".2",
"가구주 아님","만화방","",".2",".1",".1","0",".2",".1",
"가구주 아님","농어촌 복합 체육시설","",".1",".1","0",".1","0",".1",
"가구주 아님","동물원","",".1","0",".1",".2",".1",".1",
"가구주 아님","청소년수련관","",".5",".4",".1",".1","0",".1",
"가구주 아님","지방문화원","","0","0","0","","0","",
"가구주 아님","수족관","",".1",".1","",".2","","",
"가구주 아님","경마/경정/경륜장","","0","0","","0","0","",
"가구주 아님","농산어촌체험장","",".2","0","0",".1","0","",
"가구주 아님","스키장","","0","0","","0","","",
"가구주 아님","빙상경기장","","0",".1","","0","0","",
"가구주 아님","커피숍","","8.4","7.7","","","","",
"상용근로자","표본수","","","0","2965","2980","3102","3300",
"상용근로자","아파트 내 (집주변) 공터","","","0","8.9","8.5","14.9","9.4",
"상용근로자","카페","","","0","7.2","11.2","12.3","15.1",
"상용근로자","식당","","","0","10.4","14.2","11.3","12.6",
"상용근로자","생활권 공원","","","0","4.1","9","10.4","4.1",
"상용근로자","대형마트","","","0","5.9","4.5","5.8","5.4",
"상용근로자","영화관","","","0","13.2","4.5","2.8","6.9",
"상용근로자","헬스클럽","","","0","6.9","6.2","3.6","4.4",
"상용근로자","재래시장","","","0","1","1.5","1.9",".9",
"상용근로자","쇼핑몰","","","0","3","3.1","3.2","4",
"상용근로자","산","","","0","3.7","3.2","4.1","3.4",
"상용근로자","기타 실내공간","","","0",".1","1.3","2.7","2",
"상용근로자","마을회관","","","0",".2",".1",".1","",
"상용근로자","목욕탕","","","0","2.2","1.3",".7","1.9",
"상용근로자","종교시설","","","0","2.5","1.8","1","1.2",
"상용근로자","도서관","","","0",".6",".6",".5",".9",
"상용근로자","학교시설","","","0",".2",".2",".1",".2",
"상용근로자","PC방","","","0","1.7","1.8","1.3","1.3",
"상용근로자","미용관리실","","","0","1.4","1.1",".6","1.2",
"상용근로자","캠핑장","","","0",".8","1.2","1.5","2.2",
"상용근로자","기타실내체육시설","","","0","2","1.7","1.6","1.8",
"상용근로자","골프장","","","0",".9",".8",".9","1.1",
"상용근로자","주민자치센터","","","0",".4",".2",".1",".4",
"상용근로자","주제공원","","","0",".5",".9","1.1","1.3",
"상용근로자","노인복지회관","","","0","0",".1","0",".1",
"상용근로자","수영장","","","0","1.1","1","1.2",".7",
"상용근로자","대형서점","","","0",".6",".1",".4","1.1",
"상용근로자","학교운동장","","","0",".9","1",".7",".2",
"상용근로자","국민체육센터","","","0","1.2","1.4",".3","1",
"상용근로자","찜질방","","","0","1.2",".3",".4",".5",
"상용근로자","생활문화센터","","","0",".3",".4","0","1",
"상용근로자","공연장","","","0",".4",".3",".3",".6",
"상용근로자","골프연습장","","","0",".7","1.2","1","1.1",
"상용근로자","운동경기장","","","0","1.8","1.8","1.7","1",
"상용근로자","당구장","","","0","1.4",".9",".6",".9",
"상용근로자","노래방","","","0",".7",".5",".5",".7",
"상용근로자","학원","","","0",".3",".5",".7",".4",
"상용근로자","사설문화센터","","","0",".3",".3",".2",".5",
"상용근로자","기타실외체육시설","","","0",".3",".4",".6",".6",
"상용근로자","낚시터","","","0","1",".6",".6",".8",
"상용근로자","역사/문화유적지","","","0","1.1","1.3",".8",".6",
"상용근로자","삼림욕장","","","0",".3",".7",".8",".5",
"상용근로자","유원지","","","0",".9","1.8",".9",".5",
"상용근로자","기타 실외공간","","","0","1.3","2","1.8",".4",
"상용근로자","박물관","","","0",".4",".5",".4",".3",
"상용근로자","전시관","","","0",".1",".2",".4",".5",
"상용근로자","테마파크","","","0",".7",".5",".4",".4",
"상용근로자","사회복지관","","","0",".4",".1",".1",".2",
"상용근로자","해수욕장","","","0",".4",".5",".3",".6",
"상용근로자","미술관","","","0",".2",".3",".4",".4",
"상용근로자","문예회관","","","0",".2",".2",".1",".4",
"상용근로자","리조트","","","0",".4","",".2",".3",
"상용근로자","복합 체육관","","","0",".5",".5",".5",".2",
"상용근로자","오락장","","","0",".3",".1",".1",".4",
"상용근로자","복합문화거리","","","0","1.2",".4",".4",".2",
"상용근로자","문화의 집","","","0",".1","","0",".2",
"상용근로자","평생 학습관","","","0",".4",".2","","",
"상용근로자","클럽","","","0",".2",".1","",".2",
"상용근로자","식물원","","","0","0",".1",".2",".2",
"상용근로자","기념관","","","0",".2","",".1",".2",
"상용근로자","여성회관","","","0",".2","","","",
"상용근로자","만화방","","","0","0",".1",".2","",
"상용근로자","농어촌 복합 체육시설","","","0",".1","0","0",".1",
"상용근로자","동물원","","","0","0",".2",".1","",
"상용근로자","청소년수련관","","","0",".1","0","0",".1",
"상용근로자","지방문화원","","","0","","0","",".1",
"상용근로자","수족관","","","0","",".1","",".1",
"상용근로자","경마/경정/경륜장","","","0","","","",".1",
"상용근로자","농산어촌체험장","","","0","",".1",".1","",
